utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 all kinds of fish, sad fiss,5.0,MOT,CHI,1.4630000000000791,714.588,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 sad fiss, sad fiss,0.0,CHI,CHI,1.8979999999999109,721.051,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 sad fiss, mhm he is a sad fish,0.0,CHI,MOT,2.36099999999999,722.949,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 mhm he is a sad fish, what is he doing,0.0,MOT,MOT,1.86200000000008,725.31,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what is he doing, he's cryin,0.0,MOT,CHI,0.9809999999999945,727.172,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he's cryin, I wonder why he's sad,0.0,CHI,MOT,2.1949999999999363,728.153,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 I wonder why he's sad, he's sad,0.0,MOT,CHI,1.9440000000000737,730.348,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he's sad, don't know why,0.0,CHI,MOT,4.55499999999995,732.292,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 don't know why, let's try and look at the picture and see if we can find out why he's sad,0.0,MOT,MOT,1.6470000000000482,736.847,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 let's try and look at the picture and see if we can find out why he's sad, oh yeah,0.0,MOT,CHI,3.3899999999999864,738.494,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 oh yeah, maybe his friends went away,0.0,CHI,MOT,1.6299999999999955,741.884,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 maybe his friends went away, yeah,0.0,MOT,CHI,1.629000000000019,743.514,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, you think,0.0,CHI,MOT,1.2970000000000255,745.143,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 you think, his friends he friends went away,0.0,MOT,CHI,1.1479999999999109,746.44,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 his friends he friends went away, maybe,0.0,CHI,MOT,4.787000000000035,747.588,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 maybe, what's this fish doing,0.0,MOT,MOT,1.0650000000000546,752.375,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what's this fish doing, he's kinda of different,0.0,MOT,MOT,3.0919999999999845,753.44,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he's kinda of different, what the look at that,6.0,MOT,MOT,2.1949999999999363,756.532,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what the look at that, a baby fiss,0.0,MOT,CHI,2.2770000000000437,764.727,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 a baby fiss, and a,0.0,CHI,MOT,2.77800000000002,767.004,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 and a, mommy fiss,0.0,MOT,CHI,0.5810000000000173,769.782,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 mommy fiss, what's the mommy fish doing with the baby fish,0.0,CHI,MOT,2.6099999999999,770.363,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what's the mommy fish doing with the baby fish, he's in the crib,0.0,MOT,CHI,2.2789999999999964,772.973,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he's in the crib, the little baby fish is in the crib,0.0,CHI,MOT,5.951999999999998,775.252,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 the little baby fish is in the crib, yeah,0.0,MOT,CHI,2.8420000000000982,781.204,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, I think that's I think he's in a wagon,0.0,CHI,MOT,0.7149999999999181,784.046,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 I think that's I think he's in a wagon, a wagon,0.0,MOT,CHI,3.0260000000000673,784.761,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 a wagon, yeah and she must be pushing him,0.0,CHI,MOT,1.4459999999999127,787.787,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah and she must be pushing him, the mommy must be pushing and walking with him,0.0,MOT,MOT,1.7110000000000127,789.233,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 the mommy must be pushing and walking with him, hm,12.0,MOT,MOT,1.7789999999999964,790.944,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 hm, hm what do you think is happening there,0.0,MOT,MOT,1.00100000000009,804.723,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 hm what do you think is happening there, what's he doin,8.0,MOT,MOT,2.3599999999999,805.724,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what's he doin, do,0.0,MOT,CHI,1.3970000000000482,816.084,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 do, what's he doin,0.0,CHI,MOT,3.241999999999962,817.481,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what's he doin, this,0.0,MOT,CHI,2.4440000000000737,820.723,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 this, happy,0.0,CHI,CHI,2.8589999999999236,823.167,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 happy, he's happy,0.0,CHI,MOT,2.0950000000000273,826.026,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he's happy, what are all these fishies doin in the water,0.0,MOT,JEN,1.3799999999999955,828.121,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what are all these fishies doin in the water, look,0.0,JEN,CHI,2.925000000000068,829.501,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 look, yeah what do they all do in the water,0.0,CHI,MOT,2.11099999999999,832.426,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah what do they all do in the water, same thing you like to do in the tub right,0.0,MOT,MOT,2.02800000000002,834.537,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 same thing you like to do in the tub right, what do they do in the water,0.0,MOT,MOT,2.1949999999999363,836.565,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what do they do in the water, do they like to walk in the water,6.0,MOT,MOT,1.3139999999999645,838.76,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 do they like to walk in the water, no,0.0,MOT,CHI,2.6280000000000427,846.074,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 no, do they like to,0.0,CHI,MOT,0.9809999999999945,848.702,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 do they like to, swim in the water,0.0,MOT,CHI,1.4629999999999654,849.683,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 swim in the water, very good,0.0,CHI,JEN,2.19500000000005,851.146,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 very good, they like to swim in the water yeah,0.0,JEN,MOT,0.8970000000000482,853.341,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 they like to swim in the water yeah, you swim in the bathtub,0.0,MOT,MOT,2.4449999999999363,854.238,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 you swim in the bathtub, did you ever tell Jenell who you swim like in the bathtub,0.0,MOT,MOT,2.1100000000000136,856.683,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 did you ever tell Jenell who you swim like in the bathtub, I swimmed in the bathtub,0.0,MOT,CHI,3.491999999999962,858.793,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 I swimmed in the bathtub, and who who do you pretend to be when you're in the bathtub,0.0,CHI,MOT,4.007000000000062,862.285,True,['P2Y01M17D'],True,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 and who who do you pretend to be when you're in the bathtub, Ari,0.0,MOT,CHI,2.6100000000000136,866.292,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 Ari, Ariel,0.0,CHI,MOT,2.1119999999999663,868.902,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 Ariel, oh,0.0,MOT,JEN,0.5639999999999645,871.014,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 oh, and you have a little fish friend who's he,0.0,JEN,MOT,0.9819999999999709,871.578,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 and you have a little fish friend who's he, Flounder right,3.0,MOT,MOT,2.9260000000000446,872.56,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 Flounder right, Flounder,0.0,MOT,CHI,1.5539999999999736,878.486,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 Flounder, yeah and you guys just s in the bathtub,0.0,CHI,MOT,1.5629999999999882,880.04,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah and you guys just s in the bathtub, yeah,0.0,MOT,CHI,3.158999999999992,881.603,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, at home,0.0,CHI,CHI,0.8140000000000782,884.762,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 at home, mhm,0.0,CHI,MOT,2.2789999999999964,885.576,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 mhm, is that fun,0.0,MOT,MOT,0.5639999999999645,887.855,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 is that fun, yeah,0.0,MOT,CHI,1.879000000000019,888.419,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, did you take a bath at Bubba's,0.0,CHI,MOT,1.2970000000000255,890.298,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 did you take a bath at Bubba's, I heard you took a bath there,0.0,MOT,MOT,2.02800000000002,891.595,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 I heard you took a bath there, yeah,0.0,MOT,CHI,1.3789999999999054,893.623,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, yeah was that fun,0.0,CHI,MOT,0.650000000000091,895.002,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah was that fun, yeah,0.0,MOT,CHI,2.6920000000000073,895.652,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, were there any toys,0.0,CHI,MOT,1.3129999999999882,898.344,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 were there any toys, did you get to play in the tub,0.0,MOT,MOT,1.7969999999999118,899.657,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 did you get to play in the tub, yeah,0.0,MOT,CHI,1.1960000000000264,901.454,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, oh good,0.0,CHI,MOT,0.8150000000000546,902.65,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 oh good, look at all these animals,0.0,MOT,MOT,1.5459999999999354,903.465,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 look at all these animals, what's that,0.0,MOT,MOT,7.398000000000025,905.011,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what's that, a owl,0.0,MOT,CHI,0.8980000000000246,912.409,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 a owl, what's the owl doing,0.0,CHI,MOT,1.4629999999999654,913.307,True,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what's the owl doing, he's he's scared,0.0,MOT,CHI,1.4629999999999654,914.77,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he's he's scared, oh you think he's scared,0.0,CHI,MOT,4.905000000000086,916.233,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 oh you think he's scared, yeah,0.0,MOT,CHI,1.1970000000000027,921.138,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, he kinda of you're right his face does look a little bit scared,0.0,CHI,MOT,1.0639999999999645,922.335,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he kinda of you're right his face does look a little bit scared, yeah,0.0,MOT,CHI,2.44500000000005,923.399,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 yeah, hm I wonder why,0.0,CHI,MOT,0.7309999999999945,925.844,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 hm I wonder why, that,0.0,MOT,CHI,1.2959999999999354,926.575,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 that, what's he,0.0,CHI,MOT,2.9260000000000446,927.871,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what's he, what kind of animal is he,0.0,MOT,MOT,0.7319999999999709,930.797,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what kind of animal is he, a goose,0.0,MOT,CHI,3.8239999999999554,931.529,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 a goose, goose,0.0,CHI,CHI,3.740000000000009,935.353,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 goose, that looks like a rooster to me,0.0,CHI,MOT,2.02800000000002,939.093,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 that looks like a rooster to me, xxx he's bad,0.0,MOT,CHI,2.5439999999999827,941.121,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 xxx he's bad, why,0.0,CHI,MOT,5.104000000000042,943.665,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 why, why is he bad,0.0,MOT,MOT,0.9629999999999654,948.769,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 why is he bad, what did he do wrong,0.0,MOT,MOT,1.879000000000019,949.732,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 what did he do wrong, he bumped his feet,0.0,MOT,CHI,0.9819999999999709,951.611,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he bumped his feet, he bumped his feet,0.0,CHI,MOT,3.4909999999999854,952.593,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 he bumped his feet, o well that must hurt,0.0,MOT,MOT,2.1110000000001037,956.084,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 o well that must hurt, maybe he's maybe he's hurt,0.0,MOT,MOT,3.756999999999948,958.195,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 maybe he's maybe he's hurt, maybe he's not bad,0.0,MOT,MOT,2.27800000000002,961.952,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 maybe he's not bad, you know,3.0,MOT,MOT,1.1960000000000264,964.23,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
 you know, it was probably an accident,0.0,MOT,MOT,0.5159999999999627,968.426,False,['P2Y01M17D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020117.xml
