utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 why was he scared, because the tractor xxx,0.0,FAT,CHI,1.377999999999986,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 because the tractor xxx, the tractor scared him,0.0,CHI,FAT,3.1759999999999877,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 the tractor scared him, is it a noisy tractor,0.0,FAT,FAT,0.48200000000002774,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 is it a noisy tractor, what baby,0.0,FAT,CHI,2.027999999999963,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 what baby, I don't like the tractor,0.0,CHI,JES,4.074000000000012,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I don't like the tractor, it's blowing all kinds of stuff,0.0,JES,CHI,1.86099999999999,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's blowing all kinds of stuff, it's loud,0.0,CHI,JES,3.1760000000000446,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's loud, it's not loud it's soft,0.0,JES,CHI,0.3979999999999677,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's not loud it's soft, soft,0.0,CHI,JES,2.4610000000000127,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 soft, oh,0.0,JES,JES,0.714999999999975,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 oh, let's go down to your house,0.0,JES,CHI,1.379000000000019,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 let's go down to your house, you're going out of the horsie's house,0.0,CHI,FAT,5.288000000000011,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 you're going out of the horsie's house, it's okay little horsie,0.0,FAT,CHI,3.0919999999999845,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's okay little horsie, yeah,0.0,CHI,JES,3.1759999999999877,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 yeah, you just went out of your house,0.0,JES,CHI,0.8980000000000246,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 you just went out of your house, okay that's good thank you,0.0,CHI,JES,0.8979999999999677,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 okay that's good thank you, here come another tractor,0.0,JES,CHI,1.7960000000000491,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 here come another tractor, ah,-0.8999999999999773,CHI,JES,1.94399999999996,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 ah, that one's smaller but it's still a little noisy,0.0,JES,JES,1.1469999999999914,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 that one's smaller but it's still a little noisy, the tractor goed went out of your house,0.0,JES,CHI,2.6929999999999836,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 the tractor goed went out of your house, it doesn't xxx,0.0,CHI,CHI,5.6370000000000005,True,['P3Y00M03D'],True,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it doesn't xxx, okay well I'm gonna go sit over here,0.0,CHI,JES,2.011000000000024,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 okay well I'm gonna go sit over here, is he gonna eat the horsie,23.0,JES,JES,2.27800000000002,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 is he gonna eat the horsie, he he's gonna carry it over somewhere else so the tractor won't get him over here,0.0,JES,CHI,2.359999999999957,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 he he's gonna carry it over somewhere else so the tractor won't get him over here, well that's a nice lobster,0.0,CHI,JES,7.001000000000033,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 well that's a nice lobster, he helped,0.0,JES,JES,3.5919999999999845,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 he helped, that is a nice lobster,0.0,JES,FAT,0.464999999999975,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 that is a nice lobster, and put those other ones in here,0.0,FAT,CHI,2.1280000000000427,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 and put those other ones in here, can I ride,0.0,CHI,JES,3.3239999999999554,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 can I ride, yeah,0.0,JES,CHI,2.611000000000047,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 yeah, yeah,0.0,CHI,JES,1.0469999999999686,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 yeah, you can ride on my lap,0.0,JES,CHI,0.6829999999999927,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 you can ride on my lap, where are you guys gonna ride to,0.0,CHI,FAT,1.0289999999999964,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 where are you guys gonna ride to, I'm gonna ride on the mommy,0.0,FAT,CHI,7.7970000000000255,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I'm gonna ride on the mommy, can I ride on one of you,14.0,CHI,CHI,4.156999999999982,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 can I ride on one of you, anybody else,0.0,CHI,CHI,2.6100000000000136,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 anybody else, come here cow there's a lion,0.0,CHI,CHI,1.4630000000000223,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 come here cow there's a lion, there's a lion,0.0,CHI,FAT,8.213999999999999,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 there's a lion, a lion where'd where did the lion come from,1.0,FAT,JES,2.1269999999999527,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 a lion where'd where did the lion come from, he he were watching you,0.0,JES,CHI,1.7130000000000223,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 he he were watching you, hi,0.0,CHI,JES,4.555000000000007,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 hi, xxx how are you what are you doin,0.0,JES,JES,1.2970000000000255,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 xxx how are you what are you doin, what are you doin,0.0,JES,CHI,2.69399999999996,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 what are you doin, you're stuck,0.0,CHI,JES,1.7130000000000223,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 you're stuck, think you are gonna go in here,0.0,JES,CHI,1.1469999999999914,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 think you are gonna go in here, I'm gonna come in,0.0,CHI,JES,4.788000000000011,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I'm gonna come in, hi,0.0,JES,JES,1.7959999999999923,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 hi, hey cow,0.0,JES,CHI,0.8140000000000214,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 hey cow, I see you,0.0,CHI,JES,2.4449999999999363,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I see you, go all the way in into the house and,0.0,JES,CHI,0.39800000000002456,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 go all the way in into the house and, good morning Emma,0.0,CHI,FAT,5.4529999999999745,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 good morning Emma, xxx,0.0,FAT,CHI,4.656000000000063,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 xxx, good morning little horsie,-1.0,CHI,FAT,6.232999999999947,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 good morning little horsie, hello,0.0,FAT,CHI,1.2309999999999945,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 hello, what are you gonna do today horsie,0.0,CHI,FAT,1.5629999999999882,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 what are you gonna do today horsie, I'm gonna ride on this tractor,0.0,FAT,CHI,0.9460000000000264,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I'm gonna ride on this tractor, here comes the tractor by your house,0.0,CHI,CHI,3.5750000000000455,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 here comes the tractor by your house, going by,0.0,CHI,CHI,3.6569999999999254,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 going by, oh no I'm scared of that tractor,0.0,CHI,FAT,2.2770000000000437,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 oh no I'm scared of that tractor, that one is is not scary,0.0,FAT,CHI,2.1119999999999663,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 that one is is not scary, it's n,0.0,CHI,FAT,3.0090000000000146,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's n, I think it is scary,0.0,FAT,FAT,1.9630000000000791,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I think it is scary, it's not that loud,0.0,FAT,CHI,1.2129999999999654,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's not that loud, it's not only loud but it's bright orange and yellow,0.0,CHI,FAT,3.6569999999999254,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's not only loud but it's bright orange and yellow, it's hurting my eyes to look at that tractor,0.0,FAT,FAT,5.037000000000035,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's hurting my eyes to look at that tractor, it's a away,0.0,FAT,CHI,6.58299999999997,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 it's a away, wow that's a lot of tractors,0.0,CHI,FAT,5.286000000000058,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 wow that's a lot of tractors, where are they goin,0.0,FAT,JES,3.491999999999962,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 where are they goin, they goin to the house,0.0,JES,CHI,1.3310000000000173,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 they goin to the house, to whose house,0.0,CHI,FAT,2.408999999999992,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 to whose house, this house,0.0,FAT,FAT,1.2480000000000473,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 this house, yeah,0.0,FAT,CHI,1.1129999999999427,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 yeah, the horsie's house,0.0,CHI,FAT,0.9820000000000846,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 the horsie's house, they're all one is goin first see horsie,0.0,FAT,CHI,1.0639999999999645,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 they're all one is goin first see horsie, I'm just pickin up someone,0.0,CHI,CHI,7.164999999999964,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I'm just pickin up someone, who are you picking up,0.0,CHI,FAT,2.743000000000052,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 who are you picking up, I'm pickin up this this little girl so she doesn't get scared of the lion,0.0,FAT,CHI,1.879000000000019,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I'm pickin up this this little girl so she doesn't get scared of the lion, oh my gosh,0.0,CHI,FAT,7.564999999999941,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 oh my gosh, maybe if you don't go any over any big bumps she won't fall out,10.0,FAT,FAT,2.19399999999996,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 maybe if you don't go any over any big bumps she won't fall out, this,0.0,FAT,CHI,2.7940000000000964,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 this, xxx,0.0,CHI,CHI,3.1409999999999627,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 xxx, what was that,0.0,CHI,JES,5.037000000000035,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 what was that, that was let me go past you horsie,0.0,JES,CHI,1.9629999999999654,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 that was let me go past you horsie, all right you may go past me,0.0,CHI,FAT,4.9529999999999745,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 all right you may go past me, I just goed went past you,0.0,FAT,CHI,2.6760000000000446,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I just goed went past you, you did go yeah,0.0,CHI,FAT,2.794999999999959,True,['P3Y00M03D'],True,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 you did go yeah, where are you going on your way past me,0.0,FAT,FAT,1.1960000000000264,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 where are you going on your way past me, I'm just going to a store,0.0,FAT,CHI,2.925999999999931,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I'm just going to a store, and which store would that be,0.0,CHI,FAT,2.5440000000000964,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 and which store would that be, the grocery store,0.0,FAT,CHI,1.8439999999999372,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 the grocery store, the grocery store,0.0,CHI,FAT,2.02800000000002,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 the grocery store, so you must be buying some food,0.0,FAT,JES,1.4629999999999654,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 so you must be buying some food, yeah,0.0,JES,CHI,1.6470000000000482,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 yeah, I'm pretty hungry what kind of food are you gonna get,0.0,CHI,FAT,0.7139999999999418,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 I'm pretty hungry what kind of food are you gonna get, um some horsie food some cat food,0.0,FAT,CHI,1.6299999999999955,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 um some horsie food some cat food, some horsie food and cat food,0.0,CHI,FAT,4.405000000000086,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 some horsie food and cat food, do you have any cats,0.0,FAT,FAT,1.7609999999999673,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 do you have any cats, yes,0.0,FAT,CHI,2.44500000000005,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 yes, where are they,0.0,CHI,JES,1.4629999999999654,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 where are they, they're just over here and people so that someone can sit in here,0.0,JES,CHI,1.2129999999999654,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 they're just over here and people so that someone can sit in here, oh yeah what about this little girl here,0.0,CHI,FAT,8.379000000000019,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
 oh yeah what about this little girl here, mm hm okay,8.0,FAT,FAT,2.6760000000000446,False,['P3Y00M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030003.xml
